repayment_id,loan_id,due_date,payment_date,amount_paid,repayment_status
14598,10108,2026-01-12,2025-08-29,15483.55,On-Time
14599,12686,2025-06-25,2025-11-09,10056.84,On-Time
14600,11407,2025-09-04,2026-04-27,21106.97,Late
14601,3751,2026-03-22,2026-04-16,10079.39,On-Time
14602,9230,2026-01-06,2025-09-13,18900.11,On-Time
14603,4249,2025-11-02,2025-11-22,23610.86,Missed
14604,13659,2026-03-05,2025-07-28,39098.92,Missed
14605,10280,2026-03-19,2026-03-07,3486.98,Late
14606,2333,2025-08-28,2026-02-28,10593.6,Missed
14607,11029,2026-01-17,2025-11-11,23441.35,Late
14608,1997,2025-06-10,2026-04-29,28793.01,Missed
14609,5235,2025-06-14,2025-10-18,30959.76,On-Time
14610,1372,2025-09-23,2025-07-06,25839.74,Late
14611,4678,2026-01-23,2026-04-16,26781.3,Missed
14612,11196,2026-02-21,2025-10-16,39681.68,Missed
14613,13198,2025-07-11,2026-04-08,10218.34,On-Time
14614,2392,2025-06-17,2025-11-09,30099.35,Missed
14615,9822,2026-04-13,2026-03-27,11330.61,Missed
14616,14992,2025-09-19,2025-07-08,24303.24,Missed
14617,6811,2026-02-05,2025-09-27,38699.07,On-Time
14618,398,2026-05-07,2026-02-04,9400.46,Late
14619,12201,2025-09-29,2025-07-27,14634.96,Late
14620,2938,2025-05-12,2025-10-12,44159.12,Late
14621,4058,2026-05-03,2026-01-09,20121.63,On-Time
14622,5735,2026-03-08,2025-12-26,47924.76,Missed
14623,77,2025-12-23,2025-08-04,39151.77,Late
14624,6990,2025-09-22,2025-10-14,47232.87,Late
14625,5211,2026-03-30,2026-02-20,26716.67,Missed
14626,13183,2025-08-18,2025-10-11,23611.47,On-Time
14627,4964,2025-10-10,2025-07-29,48964.41,Missed
14628,10584,2026-04-03,2026-01-16,9925.26,Missed
14629,1432,2025-05-14,2025-10-09,9032.79,Missed
14630,4550,2025-06-24,2025-12-09,27266.19,On-Time
14631,8125,2025-12-17,2025-12-20,13458.75,Late
14632,3781,2026-04-07,2026-03-14,25488.6,On-Time
14633,6914,2025-11-22,2025-12-03,18460.72,Missed
14634,13685,2025-11-19,2026-03-20,5489.51,Missed
14635,77,2025-08-13,2025-07-19,22295.98,On-Time
14636,6331,2026-04-29,2025-08-08,24258.98,Late
14637,12481,2025-06-13,2025-12-09,48490.4,Missed
14638,12556,2025-10-19,2025-12-24,9461.46,On-Time
14639,1047,2026-02-27,2025-12-07,3836.06,On-Time
14640,5851,2025-10-31,2025-09-23,4183.14,Missed
14641,13724,2026-03-18,2025-05-14,28998.81,On-Time
14642,9518,2025-06-18,2026-02-19,4869.19,Late
14643,6256,2026-01-26,2025-06-01,32631.01,Late
14644,1222,2025-11-25,2026-03-22,32003.95,Late
14645,13203,2025-08-27,2025-05-26,42842.02,Missed
14646,14560,2026-02-22,2025-12-05,5384.28,On-Time
14647,642,2025-08-20,2025-07-05,22274.89,Missed
14648,6033,2025-07-31,2025-12-19,47625.91,On-Time
14649,9568,2026-02-16,2026-02-10,19498.72,On-Time
14650,1142,2025-07-30,2025-11-03,48177.0,Missed
14651,1532,2026-04-21,2025-12-25,44535.4,Missed
14652,13058,2026-02-12,2026-02-14,35137.36,Missed
14653,7838,2026-01-15,2025-06-12,30916.81,Late
14654,10949,2025-08-27,2026-03-29,1082.63,Late
14655,3044,2025-06-11,2025-11-26,8666.66,Late
14656,9652,2025-08-03,2025-10-17,33121.19,Late
14657,11901,2025-12-24,2026-01-12,15255.19,Late
14658,4180,2026-01-03,2025-06-16,27246.02,Late
14659,7522,2025-07-09,2025-12-05,6174.41,Late
14660,3810,2025-11-22,2026-02-01,49683.85,Missed
14661,9598,2025-06-20,2026-02-17,28958.38,On-Time
14662,135,2025-10-16,2025-07-19,49778.38,Missed
14663,4517,2025-10-17,2025-06-24,3566.63,Missed
14664,1579,2025-12-20,2026-01-07,3443.08,Missed
14665,11991,2026-05-03,2025-08-14,21327.22,Missed
14666,7189,2025-07-10,2026-03-29,39723.64,Late
14667,10366,2025-12-20,2025-09-03,19479.67,On-Time
14668,6350,2025-11-14,2026-02-28,21494.63,Late
14669,7921,2025-12-21,2026-03-05,44716.53,On-Time
14670,10826,2025-05-14,2025-05-26,10847.3,On-Time
14671,14767,2026-01-30,2026-04-21,25329.88,Late
14672,9630,2026-04-28,2026-03-24,41877.92,Missed
14673,13993,2026-03-23,2026-03-06,11786.26,Missed
14674,10072,2026-01-13,2026-02-22,24705.41,Late
14675,599,2025-07-28,2026-02-09,7088.01,On-Time
14676,1728,2025-06-25,2025-10-17,39000.9,Missed
14677,2583,2025-12-24,2025-06-30,18919.44,On-Time
14678,4636,2025-12-17,2025-11-16,41116.78,Late
14679,10314,2025-12-11,2026-03-13,38546.94,On-Time
14680,5829,2026-01-17,2026-04-29,42556.98,Missed
14681,14893,2025-11-29,2025-09-16,12961.52,Missed
14682,1085,2026-04-21,2025-10-27,33068.5,Late
14683,7196,2025-11-17,2026-04-06,44179.68,Missed
14684,9998,2025-12-25,2026-01-02,34018.21,Late
14685,6403,2026-01-06,2025-05-17,46031.28,Missed
14686,1775,2025-09-18,2026-02-13,21364.92,Missed
14687,6568,2025-10-04,2026-02-11,23810.79,On-Time
14688,2496,2026-03-23,2026-01-14,8621.76,Late
14689,8489,2025-11-03,2025-09-15,27967.04,On-Time
14690,13745,2025-08-10,2025-12-18,9651.29,On-Time
14691,9976,2026-05-07,2025-10-13,18385.39,On-Time
14692,7356,2026-01-03,2025-07-15,29080.2,Missed
14693,2639,2025-08-30,2025-05-26,28780.7,On-Time
14694,14908,2025-06-11,2025-12-17,18578.66,Missed
14695,6370,2025-12-28,2025-10-01,14376.08,Late
14696,11793,2025-11-07,2026-02-05,19741.95,Missed
14697,4800,2025-09-17,2025-07-17,7807.12,Missed
14698,3120,2025-09-13,2026-02-02,16642.55,Late
14699,3645,2025-10-05,2025-11-04,32642.47,Missed
14700,2060,2025-08-18,2025-08-18,18324.83,Late
14701,6273,2025-09-06,2025-11-20,2040.02,Late
14702,5291,2026-03-17,2025-08-13,36559.33,On-Time
14703,2114,2026-04-26,2025-10-19,48886.55,Late
14704,10221,2026-02-28,2026-03-28,14616.82,Late
14705,10365,2025-08-10,2025-12-17,7304.83,Late
14706,5616,2026-03-06,2025-12-27,23217.19,Late
14707,12614,2025-12-05,2025-06-30,38006.62,Late
14708,623,2026-04-01,2025-08-24,16985.31,On-Time
14709,8918,2025-08-29,2026-02-09,38092.63,Late
14710,11834,2025-06-26,2025-07-25,10626.02,Late
14711,6152,2026-03-17,2026-03-19,25559.34,Late
14712,5931,2026-01-25,2026-04-15,27215.82,Late
14713,4066,2026-03-06,2025-11-18,37454.48,Missed
14714,13675,2026-03-15,2025-08-13,17040.02,On-Time
14715,9362,2026-04-06,2026-02-25,47731.74,Late
14716,11877,2026-05-07,2025-07-20,44039.08,Late
14717,7796,2025-09-05,2025-12-07,20035.88,Late
14718,2624,2025-12-20,2025-09-30,37088.7,Missed
14719,6870,2025-05-18,2025-12-18,29084.93,Late
14720,3606,2025-10-20,2025-10-15,43628.01,On-Time
14721,11861,2025-12-19,2025-06-13,28878.34,On-Time
14722,3640,2025-11-02,2025-06-23,8678.42,On-Time
14723,4958,2025-12-11,2026-03-12,31640.1,Missed
14724,7880,2026-01-25,2025-08-12,24175.77,Late
14725,10034,2025-06-02,2026-02-01,18942.9,Late
14726,7817,2025-07-08,2025-11-03,34980.2,Late
14727,5544,2025-07-21,2025-12-04,38933.76,Late
14728,4685,2026-01-03,2025-11-25,22576.0,Missed
14729,2191,2026-01-23,2026-05-06,24827.87,Missed
14730,4000,2026-01-21,2025-06-09,31698.37,On-Time
14731,13738,2025-06-20,2025-09-21,15324.69,Missed
14732,208,2025-07-07,2025-09-04,8991.84,Missed
14733,14555,2025-06-30,2026-05-01,24216.04,Missed
14734,1539,2025-10-09,2025-08-03,22639.62,On-Time
14735,13314,2025-10-19,2025-08-14,23504.94,Late
14736,13870,2025-07-18,2025-08-14,32969.1,Missed
14737,7687,2025-11-17,2025-05-16,36555.4,Late
14738,6420,2026-01-02,2026-04-07,13502.26,On-Time
14739,13929,2025-11-01,2025-08-19,30877.07,On-Time
14740,8129,2025-09-17,2025-05-23,38691.61,Missed
14741,10407,2025-10-18,2025-06-19,4169.66,Late
14742,14375,2025-11-20,2025-12-30,35618.92,Missed
14743,6053,2026-03-15,2025-11-30,30607.16,Missed
14744,5707,2026-04-20,2025-12-05,25524.43,Missed
14745,3276,2025-12-26,2025-08-20,40485.7,Missed
14746,13650,2025-06-08,2026-05-01,45745.8,Late
14747,11411,2026-02-03,2025-09-21,45711.31,On-Time
14748,2534,2025-09-07,2025-11-19,6377.24,Missed
14749,8290,2025-08-20,2026-02-12,12808.5,Late
14750,8275,2025-11-11,2026-01-15,16686.44,Late
14751,10045,2026-03-12,2025-07-24,46779.7,Late
14752,4250,2025-09-11,2025-12-29,46908.11,Late
14753,173,2026-03-18,2025-10-14,47350.72,Late
14754,9083,2025-11-20,2025-11-22,1595.14,Missed
14755,4164,2025-08-16,2026-04-10,3030.06,Missed
14756,12271,2026-02-01,2026-03-17,5939.93,Late
14757,5912,2026-02-07,2026-02-10,49922.59,Missed
14758,13276,2026-02-02,2025-12-01,37786.92,On-Time
14759,5672,2025-08-20,2025-10-18,34980.37,On-Time
14760,3202,2026-01-24,2025-11-25,45319.41,Missed
14761,945,2025-10-15,2026-04-16,29600.38,On-Time
14762,3759,2026-01-05,2026-03-19,13894.49,On-Time
14763,9694,2025-11-19,2025-11-04,13246.0,On-Time
14764,3699,2025-09-05,2026-02-27,48092.92,Late
14765,10160,2026-03-31,2026-03-15,13040.48,Late
14766,8851,2025-07-07,2026-04-29,29563.65,On-Time
14767,2171,2025-05-11,2026-04-12,19243.6,Missed
14768,8413,2025-12-25,2026-04-02,33002.85,On-Time
14769,10197,2025-05-27,2026-03-27,5913.06,Late
14770,4981,2026-03-14,2026-01-25,14050.5,Missed
14771,4735,2025-09-26,2025-09-07,39263.0,Missed
14772,6604,2026-01-21,2025-09-27,25856.93,Missed
14773,13202,2025-09-12,2025-11-15,30122.29,On-Time
14774,562,2026-01-01,2025-10-16,38298.38,On-Time
14775,13857,2025-10-09,2025-10-11,3361.25,Missed
14776,7013,2026-02-18,2025-09-01,43388.73,On-Time
14777,5074,2025-06-10,2026-05-02,13711.64,Missed
14778,10893,2025-11-19,2025-11-10,12248.43,Late
14779,1716,2025-08-16,2025-12-14,32678.24,Late
14780,12099,2026-03-02,2025-10-15,19815.86,Late
14781,442,2026-03-18,2026-02-07,34800.44,On-Time
14782,6980,2026-03-21,2025-06-24,13237.92,Late
14783,10812,2026-03-12,2025-08-21,48341.2,On-Time
14784,789,2025-06-14,2026-04-06,19733.66,On-Time
14785,5908,2025-09-01,2026-05-07,49272.43,On-Time
14786,12358,2025-06-02,2026-04-06,26670.76,On-Time
14787,5634,2025-08-12,2026-05-08,7927.6,On-Time
14788,2972,2025-06-06,2025-06-30,32963.09,Late
14789,9881,2025-09-24,2025-10-23,28815.1,On-Time
14790,9386,2025-10-18,2026-04-30,49016.87,On-Time
14791,13169,2026-01-20,2026-01-06,6717.02,Missed
14792,8780,2026-03-18,2026-03-07,33062.64,Missed
14793,6538,2026-05-02,2026-02-20,48915.24,Missed
14794,924,2026-01-04,2025-05-09,18004.88,Missed
14795,2445,2026-04-26,2025-12-10,47242.19,Missed
14796,6319,2025-11-20,2026-03-24,24059.31,Late
14797,4547,2025-08-18,2025-08-09,34410.95,On-Time
14798,11059,2025-12-11,2026-03-30,7423.16,On-Time
14799,5292,2026-03-17,2025-09-06,16261.6,Late
14800,7820,2026-02-09,2025-12-16,11669.15,Late
14801,7719,2026-03-31,2025-06-19,24785.12,On-Time
14802,11569,2026-01-22,2025-06-09,8122.47,Late
14803,10422,2026-02-18,2026-03-30,12536.67,Missed
14804,2842,2025-06-26,2026-04-03,10697.92,On-Time
14805,6392,2025-06-05,2025-06-14,48189.4,Late
14806,3165,2025-12-07,2025-07-25,9119.6,Late
14807,4789,2025-10-19,2025-07-11,31559.05,Late
14808,8415,2025-06-03,2025-10-06,23140.69,On-Time
14809,9793,2026-04-16,2026-05-08,23678.33,Missed
14810,1312,2026-05-04,2026-03-13,1804.21,Missed
14811,4901,2025-10-28,2025-11-19,4896.2,On-Time
14812,8256,2025-09-27,2026-01-11,6620.47,On-Time
14813,3137,2025-07-25,2026-03-19,26849.77,Late
14814,1097,2026-04-24,2026-03-31,16395.53,On-Time
14815,10713,2026-04-03,2025-08-11,9040.01,Late
14816,5271,2026-05-04,2025-12-27,39053.84,Late
14817,9791,2025-11-11,2026-01-06,30184.68,On-Time
14818,14823,2026-02-05,2025-09-15,41267.61,Missed
14819,1829,2025-09-29,2025-11-24,17297.39,Late
14820,6652,2025-05-28,2025-11-10,34608.46,Late
14821,91,2025-06-22,2025-06-08,19889.94,Missed
14822,10459,2025-07-24,2025-11-20,24843.73,Missed
14823,4672,2026-01-21,2026-04-18,1579.17,On-Time
14824,5120,2025-07-24,2025-12-17,12293.08,Late
14825,10410,2026-04-13,2025-10-03,40423.92,Missed
14826,3063,2025-06-18,2025-05-28,40786.66,Missed
14827,5346,2026-02-26,2025-11-27,49193.71,On-Time
14828,1677,2025-05-24,2025-12-04,8420.21,On-Time
14829,11754,2025-12-07,2026-03-09,42996.09,Missed
14830,3342,2026-01-29,2025-07-24,9500.96,Missed
14831,2199,2026-04-04,2025-05-10,32034.9,Late
14832,8076,2026-02-05,2026-03-03,29838.02,Late
14833,2247,2025-08-04,2025-05-13,46201.23,Late
14834,8786,2025-09-11,2026-03-23,33853.96,On-Time
14835,6605,2025-11-18,2026-03-04,20012.65,On-Time
14836,11218,2026-02-21,2025-05-10,18780.27,On-Time
14837,5824,2025-12-02,2025-12-13,39163.61,On-Time
14838,14750,2026-03-29,2025-06-02,27012.15,Late
14839,14355,2025-06-07,2026-01-30,11995.3,Late
14840,3279,2026-04-05,2025-07-20,42499.33,On-Time
14841,2322,2025-08-06,2026-03-28,5142.22,On-Time
14842,14044,2026-02-06,2025-08-15,43710.01,Missed
14843,10801,2026-04-10,2025-06-19,24525.32,Missed
14844,5449,2025-06-10,2026-03-24,30489.38,Missed
14845,6689,2026-01-29,2026-04-25,3757.03,Missed
14846,9679,2025-07-30,2025-08-06,20528.64,On-Time
14847,3119,2025-11-07,2025-08-13,33779.34,Missed
14848,8339,2026-05-02,2025-05-21,13449.05,Missed
14849,11556,2025-11-22,2025-05-22,29233.84,Missed
14850,10547,2025-06-12,2025-07-05,44326.18,Late
14851,13748,2025-06-20,2026-04-05,41678.69,On-Time
14852,5368,2025-11-16,2026-02-23,32422.94,Late
14853,5169,2026-01-24,2026-03-30,16547.8,Late
14854,7072,2025-12-06,2025-09-08,24739.84,Late
14855,5799,2025-08-28,2025-10-14,7939.81,Missed
14856,1781,2025-08-05,2026-05-03,47248.04,On-Time
14857,6968,2026-03-18,2025-12-15,22079.0,Missed
14858,14299,2025-08-06,2025-08-30,45370.16,Late
14859,11843,2025-07-22,2026-03-22,6515.52,Late
14860,1745,2025-08-14,2025-06-02,47363.76,Missed
14861,11953,2025-10-29,2026-04-26,36419.02,On-Time
14862,3402,2025-11-13,2026-03-08,8758.31,Late
14863,556,2025-08-07,2026-02-09,39611.25,Missed
14864,14359,2025-12-23,2026-03-15,13931.55,On-Time
14865,171,2026-05-06,2025-08-15,26572.55,On-Time
14866,8101,2025-05-28,2025-11-08,7939.05,Late
14867,4145,2025-10-09,2025-08-25,18069.08,On-Time
14868,522,2025-06-23,2025-06-12,40412.89,Missed
14869,10734,2025-12-25,2026-04-26,1356.99,Late
14870,193,2026-03-02,2025-11-15,27089.58,Late
14871,75,2025-09-15,2026-05-02,37459.53,Missed
14872,7923,2026-03-26,2025-07-25,36693.55,On-Time
14873,2541,2026-03-20,2025-11-12,34102.94,Late
14874,7477,2025-06-12,2025-06-09,36490.01,Missed
14875,10971,2025-07-30,2025-12-03,37789.76,Late
14876,12109,2026-03-11,2025-08-08,46719.37,On-Time
14877,4074,2025-07-26,2025-06-26,15543.03,Late
14878,10458,2025-11-06,2025-12-25,8631.69,On-Time
14879,10675,2026-01-23,2026-01-04,38198.85,Late
14880,5603,2025-06-24,2025-11-18,45977.85,Missed
14881,6469,2026-04-07,2025-11-21,4314.88,On-Time
14882,532,2025-08-31,2025-10-29,44595.07,Late
14883,13923,2026-04-15,2025-12-10,13494.2,Missed
14884,10461,2026-05-06,2025-05-14,5625.81,Missed
14885,60,2025-06-11,2026-02-22,29256.85,On-Time
14886,3850,2025-08-01,2025-07-31,34502.95,Missed
14887,1262,2026-01-02,2026-01-27,4457.82,Missed
14888,12453,2026-03-02,2026-03-08,35248.89,On-Time
14889,6358,2026-03-05,2025-08-29,22256.97,Late
14890,2685,2026-02-19,2026-03-22,33551.71,On-Time
14891,3005,2025-07-25,2025-11-25,41804.31,Missed
14892,8029,2025-10-06,2025-09-24,26180.02,Missed
14893,2645,2026-03-30,2026-02-03,48837.16,Missed
14894,6569,2025-09-02,2025-11-10,24229.62,Missed
14895,10843,2025-08-22,2025-12-04,5117.48,Missed
14896,8617,2025-07-03,2025-08-27,32332.02,Late
14897,7482,2025-10-30,2025-10-07,21313.92,Late
14898,2099,2025-08-12,2026-03-17,25225.56,On-Time
14899,991,2025-09-11,2025-07-21,40885.88,Late
14900,2588,2025-08-21,2026-01-25,7679.5,On-Time
14901,4788,2025-08-14,2025-10-12,18519.99,On-Time
14902,12332,2026-01-18,2026-02-15,20769.1,Missed
14903,9603,2025-08-01,2025-06-07,31775.78,Late
14904,2402,2025-05-12,2025-05-20,4894.94,Missed
14905,13461,2025-11-15,2026-04-23,20582.63,Missed
14906,10288,2025-09-04,2025-10-24,36931.79,Missed
14907,6077,2026-03-09,2025-07-23,40553.95,Missed
14908,13667,2026-03-04,2026-01-30,47399.57,Missed
14909,11293,2026-02-16,2026-02-01,3369.63,On-Time
14910,14882,2025-08-08,2026-01-26,29974.51,Late
14911,3357,2025-07-11,2025-05-12,39758.29,On-Time
14912,13123,2026-02-01,2025-12-02,25669.1,Missed
14913,14555,2026-02-07,2025-06-30,27758.35,Late
14914,3506,2025-05-12,2025-06-19,29518.56,Late
14915,4694,2025-08-01,2025-11-13,40310.02,Missed
14916,5137,2025-10-11,2026-03-04,42526.66,Missed
14917,11631,2025-12-19,2025-12-11,8466.42,Missed
14918,11720,2026-02-22,2025-10-27,8564.23,Late
14919,9790,2026-04-14,2025-09-11,49716.31,Late
14920,7786,2025-09-29,2026-03-29,1511.88,On-Time
14921,10511,2025-07-26,2025-05-11,9070.49,Late
14922,7539,2025-05-19,2025-06-15,34069.61,On-Time
14923,5615,2025-09-13,2025-09-20,20039.62,On-Time
14924,13448,2026-03-09,2026-01-14,40963.78,On-Time
14925,11755,2026-01-08,2025-10-29,44447.72,On-Time
14926,1168,2025-07-14,2025-09-23,18991.99,Late
14927,12473,2026-04-25,2025-05-12,23751.03,On-Time
14928,12403,2025-07-17,2025-08-09,32711.61,Missed
14929,7372,2026-05-09,2026-04-14,9272.66,Missed
14930,6707,2026-03-28,2026-04-25,48698.54,Late
14931,4097,2025-09-13,2025-11-06,21320.88,On-Time
14932,11166,2025-05-09,2026-02-05,22008.49,Late
14933,8692,2025-12-20,2025-09-18,40676.22,On-Time
14934,12334,2026-01-10,2025-06-07,20559.44,On-Time
14935,2669,2025-12-10,2025-11-12,30786.95,On-Time
14936,6496,2025-09-10,2025-08-22,28402.57,Missed
14937,14978,2025-10-16,2025-10-20,1916.69,On-Time
14938,1845,2025-12-23,2026-02-16,44875.52,Late
14939,14002,2025-11-22,2025-12-27,7963.04,Late
14940,13705,2025-10-24,2026-02-28,1395.53,Late
14941,12493,2026-03-20,2025-08-19,47882.78,Late
14942,3954,2026-01-03,2025-09-04,37388.52,Late
14943,5925,2026-01-09,2026-03-06,17714.52,Late
14944,1856,2025-12-22,2025-09-14,5716.22,On-Time
14945,7462,2025-06-19,2025-07-30,6053.05,Late
14946,2184,2025-10-19,2026-04-12,22807.09,On-Time
14947,11784,2025-12-22,2026-02-16,5198.05,Missed
14948,14654,2025-08-07,2025-11-15,49053.15,Late
14949,3000,2026-04-13,2026-03-03,18293.01,On-Time
14950,9261,2026-01-11,2025-09-22,22492.22,Missed
14951,13452,2026-01-18,2026-03-08,39221.21,Missed
14952,390,2025-05-22,2025-06-11,1995.78,Late
14953,12347,2025-06-03,2025-12-27,4946.22,Late
14954,4418,2026-04-02,2026-03-13,41428.47,Late
14955,5785,2025-09-09,2025-05-18,4688.99,Missed
14956,6666,2026-04-07,2025-10-28,44608.53,Missed
14957,5397,2025-09-15,2025-11-02,46071.48,Late
14958,12126,2025-10-27,2025-07-27,1230.7,On-Time
14959,569,2026-01-16,2026-01-01,43674.05,On-Time
14960,2678,2026-01-15,2026-02-28,21626.19,Late
14961,9894,2025-10-17,2025-05-11,36873.77,On-Time
14962,9780,2026-01-03,2025-07-31,23777.36,Late
14963,9225,2025-06-30,2025-10-10,7495.03,Missed
14964,541,2025-12-30,2025-09-30,26882.93,On-Time
14965,10614,2025-07-23,2025-08-14,6254.26,Late
14966,10045,2025-05-26,2026-04-08,47332.25,Late
14967,10519,2025-09-13,2026-04-01,20533.76,Missed
14968,9286,2026-04-26,2026-02-25,1424.77,Late
14969,6246,2026-01-19,2026-04-24,38548.51,Late
14970,5275,2026-04-14,2025-09-23,2084.69,Late
14971,1178,2025-05-18,2025-06-28,15432.87,Late
14972,13173,2026-03-01,2025-05-20,47443.36,Missed
14973,281,2025-08-03,2025-12-13,38282.32,Missed
14974,2550,2026-03-18,2026-02-25,49345.12,On-Time
14975,3003,2026-03-24,2025-08-12,48941.75,Late
14976,10244,2026-03-15,2026-03-13,20234.54,Missed
14977,13099,2025-05-13,2026-03-04,35674.73,Missed
14978,6537,2025-06-13,2026-02-10,47517.31,Late
14979,5623,2025-05-22,2025-11-21,29471.96,Late
14980,10319,2025-11-20,2026-01-30,47951.39,Late
14981,9561,2025-10-30,2025-11-03,26754.6,On-Time
14982,14989,2026-01-24,2025-05-31,10780.36,On-Time
14983,13450,2025-09-25,2026-04-23,12695.79,Missed
14984,9582,2025-09-11,2025-05-25,33709.22,On-Time
14985,11112,2026-05-03,2025-07-10,19889.61,Late
14986,12074,2025-06-22,2026-02-22,5055.8,On-Time
14987,1067,2026-02-01,2025-12-10,4540.48,On-Time
14988,5767,2025-06-07,2026-01-11,43001.4,On-Time
14989,8951,2025-07-06,2025-05-12,15699.9,Late
14990,9915,2025-11-17,2026-05-05,45874.24,On-Time
14991,8354,2025-08-03,2026-04-24,26944.57,Late
14992,14778,2025-10-29,2025-06-06,1300.37,Missed
14993,9631,2025-12-03,2025-09-17,38206.18,Late
14994,591,2025-09-19,2025-09-08,32015.54,Missed
14995,1547,2026-03-29,2026-04-23,39128.22,Late
14996,3298,2025-11-09,2025-11-15,19851.98,Late
14997,3512,2026-01-05,2025-09-24,3606.56,Missed
14998,14993,2025-05-12,2025-05-18,29286.98,On-Time
14999,9756,2025-10-16,2026-04-24,10557.58,Late
15000,2465,2025-07-30,2025-12-28,27904.03,Missed
15001,13223,2026-04-22,2025-08-21,19780.18,Missed
15002,3615,2025-07-24,2025-09-22,7726.57,Late
15003,9564,2026-03-30,2026-04-08,32151.1,Missed
15004,12420,2025-10-27,2025-10-24,44453.33,Late
15005,3953,2026-04-06,2026-04-10,47744.28,Missed
15006,9567,2026-01-18,2025-11-08,26012.85,Late
15007,668,2025-12-06,2025-07-21,43716.11,On-Time
15008,8717,2025-12-30,2025-06-05,16867.04,Missed
15009,122,2025-08-16,2025-08-07,19874.7,Missed
15010,10233,2025-07-22,2025-06-13,42064.84,On-Time
15011,12128,2025-10-27,2025-11-25,49989.08,On-Time
15012,5987,2025-09-14,2026-01-01,17532.77,Missed
15013,8089,2026-04-22,2025-07-28,5674.11,Missed
15014,14378,2025-09-12,2025-06-01,27540.79,Late
15015,10870,2025-06-06,2025-09-27,43647.13,On-Time
15016,13569,2025-09-06,2026-02-11,8885.81,Missed
15017,11672,2025-09-19,2025-06-01,7790.71,Late
15018,2713,2025-12-17,2025-12-27,15039.88,Missed
15019,7128,2026-03-22,2026-03-20,16064.77,On-Time
15020,7277,2025-12-28,2025-07-26,14558.88,On-Time
15021,2783,2025-06-28,2025-12-16,11803.7,Late
15022,6002,2025-08-02,2026-04-04,28135.33,Late
15023,2575,2025-05-27,2026-03-16,16373.62,Missed
15024,3983,2026-05-08,2026-03-19,45326.06,On-Time
15025,14181,2025-05-27,2025-07-25,14905.09,On-Time
15026,11257,2025-10-21,2026-03-02,7961.38,Missed
15027,8281,2025-08-14,2025-08-13,10318.21,On-Time
15028,5048,2025-10-27,2026-02-01,16549.27,Late
15029,4860,2025-09-19,2025-07-27,25692.63,On-Time
15030,1070,2026-01-26,2025-08-22,43747.5,Late
15031,2920,2026-03-27,2025-11-17,40848.27,Missed
15032,7927,2025-06-29,2026-03-03,19663.16,Missed
15033,1342,2025-08-08,2025-05-17,21269.73,Late
15034,9718,2025-07-10,2026-02-27,32900.98,On-Time
15035,5329,2025-10-20,2025-08-20,43525.65,Missed
15036,10752,2025-05-22,2025-06-26,22824.5,Late
15037,9261,2026-01-24,2026-02-22,34755.58,Missed
15038,6639,2026-04-01,2025-06-14,29415.14,Missed
15039,4061,2025-06-23,2025-11-17,38693.3,On-Time
15040,5369,2025-09-01,2025-08-08,32005.13,Missed
15041,719,2025-08-31,2026-02-03,47465.52,Late
15042,349,2025-09-29,2025-06-30,31311.1,Missed
15043,1490,2026-05-06,2025-08-29,26319.6,Late
15044,877,2026-02-23,2026-01-24,35156.59,On-Time
15045,14848,2025-09-02,2025-08-14,42228.01,Missed
15046,7900,2025-09-20,2026-03-27,24347.67,On-Time
15047,1350,2025-12-29,2025-07-18,15244.42,On-Time
15048,12740,2026-02-08,2025-08-03,15535.79,Late
15049,10760,2025-07-01,2026-03-15,34095.65,Missed
15050,13907,2025-06-21,2025-10-17,14294.84,Missed
15051,7644,2025-05-09,2025-06-21,1275.25,On-Time
15052,5173,2025-08-13,2025-11-12,25172.44,On-Time
15053,8687,2025-09-20,2025-06-24,28694.41,On-Time
15054,7911,2025-08-07,2025-11-30,44441.96,On-Time
15055,1748,2025-10-03,2026-01-04,39760.76,Missed
15056,6184,2025-11-28,2026-04-09,40603.25,On-Time
15057,6102,2025-09-06,2025-06-17,28441.76,Missed
15058,10140,2026-05-02,2026-02-06,1837.5,Missed
15059,12451,2025-10-10,2025-06-13,21028.99,On-Time
15060,7471,2025-09-04,2026-02-26,22162.36,Missed
15061,11089,2025-07-10,2025-05-30,2602.28,Missed
15062,4414,2025-11-01,2025-10-03,33138.98,Missed
15063,12073,2025-05-10,2025-09-21,43668.21,Late
15064,4687,2026-04-28,2025-07-15,11642.92,Missed
15065,7183,2025-05-30,2026-03-06,7368.42,On-Time
15066,1261,2025-11-05,2026-02-20,44246.53,Missed
15067,3021,2026-02-06,2026-02-26,21987.1,Missed
15068,6701,2025-06-03,2025-08-17,11016.41,Missed
15069,8753,2025-11-18,2026-02-10,41835.41,Late
15070,5323,2025-12-04,2025-11-12,30400.29,Missed
15071,9162,2026-04-02,2025-12-31,38524.81,On-Time
15072,5431,2025-06-26,2026-01-27,34987.35,Late
15073,14674,2025-09-04,2025-12-24,36847.46,Missed
15074,11926,2026-01-04,2026-02-05,8513.97,Missed
15075,10298,2026-05-04,2025-06-06,34250.07,On-Time
15076,9051,2026-01-07,2026-02-03,49377.45,On-Time
15077,7506,2025-08-03,2025-12-08,48532.72,Late
15078,10024,2025-08-30,2025-07-30,24206.65,Missed
15079,5654,2025-08-22,2025-12-31,12333.76,Missed
15080,4576,2025-06-08,2026-01-28,9961.12,Late
