transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount
46394,5444,2026-03-27,Wallet,Travel,4474.38
46395,745,2025-10-31,Wallet,Bills,47949.06
46396,1695,2025-12-16,Bank Transfer,Shopping,13070.99
46397,2193,2025-05-20,Card,Shopping,8217.45
46398,4631,2026-02-14,Card,Bills,30282.1
46399,2142,2025-10-08,Wallet,Bills,28402.19
46400,371,2025-12-18,UPI,Entertainment,8472.54
46401,3017,2025-09-14,UPI,Entertainment,12980.56
46402,1894,2026-04-16,Bank Transfer,Bills,40026.47
46403,862,2026-01-26,UPI,Healthcare,46172.03
46404,7128,2025-08-12,Wallet,Food,44898.45
46405,6147,2025-06-12,UPI,Food,19160.61
46406,6086,2025-12-19,Card,Travel,16183.88
46407,6932,2025-05-31,Wallet,Shopping,26379.39
46408,2967,2025-08-21,Wallet,Travel,47211.41
46409,344,2026-04-02,UPI,Travel,25233.4
46410,3815,2025-08-15,UPI,Travel,26045.91
46411,4883,2025-08-22,Wallet,Entertainment,46428.94
46412,9144,2025-09-25,UPI,Shopping,30282.52
46413,9776,2025-07-21,Wallet,Bills,36539.07
46414,8615,2025-07-01,Wallet,Food,24180.42
46415,3169,2025-11-26,Bank Transfer,Shopping,33962.56
46416,9930,2026-05-08,UPI,Shopping,36623.12
46417,1986,2026-02-01,Card,Food,38838.27
46418,2490,2026-04-06,Bank Transfer,Entertainment,23734.69
46419,8437,2026-04-25,Bank Transfer,Bills,14404.92
46420,6909,2026-03-17,UPI,Travel,27250.32
46421,8015,2025-06-08,Wallet,Travel,32365.21
46422,4314,2025-09-08,Wallet,Healthcare,31955.93
46423,380,2025-11-02,UPI,Food,6779.29
46424,9517,2025-10-15,UPI,Food,39143.83
46425,6734,2025-07-14,Card,Bills,15498.88
46426,7179,2026-02-16,Bank Transfer,Shopping,34162.74
46427,172,2026-04-27,Wallet,Travel,11637.41
46428,5160,2025-05-09,UPI,Healthcare,28487.73
46429,5158,2025-11-05,Card,Food,47168.83
46430,7879,2025-06-17,Card,Shopping,9585.75
46431,5577,2025-09-17,Wallet,Bills,24838.11
46432,9828,2026-01-22,Card,Entertainment,37620.92
46433,5171,2025-05-19,Card,Travel,24465.66
46434,6185,2026-04-19,Bank Transfer,Food,44935.77
46435,8824,2026-04-26,Card,Shopping,33074.42
46436,4143,2025-08-10,UPI,Entertainment,19281.96
46437,4600,2026-02-08,UPI,Shopping,32598.39
46438,9545,2025-12-08,UPI,Shopping,2917.71
46439,4989,2025-11-09,Wallet,Food,37094.03
46440,1188,2025-10-13,Wallet,Shopping,1532.35
46441,5700,2026-01-23,UPI,Food,35913.82
46442,6278,2025-10-23,Wallet,Healthcare,45243.73
46443,5945,2026-01-29,Card,Shopping,42678.1
46444,5633,2025-07-16,UPI,Travel,25582.74
46445,4815,2025-05-16,Card,Bills,7885.96
46446,2204,2025-12-10,Bank Transfer,Food,4607.49
46447,2098,2025-09-06,Wallet,Shopping,3341.04
46448,6220,2025-12-15,UPI,Travel,29239.14
46449,536,2026-01-20,UPI,Entertainment,21269.42
46450,9947,2026-04-27,UPI,Travel,9466.57
46451,2633,2025-09-25,Wallet,Entertainment,38424.63
46452,2015,2025-10-30,UPI,Food,31264.73
46453,7774,2025-12-17,Wallet,Bills,31780.54
46454,4021,2025-10-09,Bank Transfer,Food,2905.58
46455,454,2026-01-13,Card,Shopping,37291.88
46456,2687,2026-01-24,UPI,Entertainment,20169.61
46457,4637,2025-05-11,Bank Transfer,Entertainment,4595.52
46458,2476,2025-10-14,Bank Transfer,Food,10501.07
46459,6290,2025-12-26,Wallet,Entertainment,25196.83
46460,3928,2026-05-01,UPI,Entertainment,29860.3
46461,2726,2026-03-11,Card,Bills,2127.56
46462,5486,2025-09-28,UPI,Entertainment,10956.81
46463,1711,2025-10-08,UPI,Entertainment,23622.54
46464,3460,2025-12-11,UPI,Bills,994.11
46465,2675,2025-08-01,Card,Bills,4463.9
46466,5173,2026-02-04,UPI,Travel,45100.95
46467,5225,2025-09-17,Bank Transfer,Entertainment,11558.14
46468,9184,2025-10-19,Card,Travel,3300.58
46469,7457,2025-12-21,Bank Transfer,Travel,27428.55
46470,1100,2026-01-26,Wallet,Healthcare,45593.53
46471,1894,2025-07-22,Wallet,Food,44992.21
46472,4966,2025-11-18,UPI,Travel,16247.88
46473,8140,2026-01-28,UPI,Bills,919.74
46474,9054,2025-08-27,Wallet,Entertainment,47583.31
46475,241,2025-05-13,Card,Travel,37511.79
46476,3646,2025-11-13,Card,Entertainment,7260.69
46477,7153,2025-07-25,Bank Transfer,Travel,38623.18
46478,4154,2026-04-17,Wallet,Food,9891.59
46479,4600,2025-08-20,Bank Transfer,Shopping,10475.27
46480,7816,2025-12-30,Card,Food,15329.51
46481,7062,2025-12-11,Bank Transfer,Travel,2045.36
46482,190,2025-06-19,UPI,Bills,17783.83
46483,3119,2026-02-27,UPI,Shopping,6031.34
46484,4816,2025-11-05,UPI,Food,8065.88
46485,9857,2026-02-14,Bank Transfer,Travel,40184.64
46486,1940,2025-09-27,Bank Transfer,Travel,47962.07
46487,8056,2026-04-20,Bank Transfer,Healthcare,32793.26
46488,6837,2026-02-03,Wallet,Healthcare,9102.63
46489,5024,2025-05-18,Card,Shopping,10218.6
46490,2100,2026-03-11,Bank Transfer,Healthcare,7593.14
46491,564,2025-09-21,Bank Transfer,Shopping,31851.9
46492,3834,2026-02-08,Bank Transfer,Healthcare,18801.37
46493,505,2025-12-03,Wallet,Entertainment,25261.63
46494,1676,2025-08-09,Card,Travel,32640.28
46495,4579,2025-06-17,UPI,Food,6802.38
46496,5629,2025-10-29,Card,Bills,37644.09
46497,2736,2025-08-27,Bank Transfer,Shopping,21579.59
46498,1480,2026-04-21,Bank Transfer,Entertainment,36508.68
46499,864,2025-05-28,Card,Shopping,13576.71
46500,951,2025-11-28,Bank Transfer,Shopping,19816.71
46501,7632,2025-05-10,Card,Food,34006.14
46502,8466,2026-05-08,UPI,Travel,37457.87
46503,3505,2026-02-01,UPI,Shopping,11281.09
46504,4338,2025-06-25,Wallet,Entertainment,4687.03
46505,2428,2026-01-26,Wallet,Bills,35962.03
46506,7729,2026-04-16,Bank Transfer,Travel,25525.95
46507,4849,2025-12-16,Card,Entertainment,37739.47
46508,22,2025-05-13,Card,Bills,45460.23
46509,7535,2025-09-10,UPI,Entertainment,46727.56
46510,6211,2026-04-18,UPI,Travel,32514.56
46511,6416,2026-02-16,Card,Shopping,11679.3
46512,7052,2025-05-14,Wallet,Travel,15228.04
46513,7480,2025-11-22,Card,Shopping,18027.07
46514,1131,2026-03-08,Bank Transfer,Travel,25200.74
46515,9105,2025-11-28,Card,Entertainment,9946.15
46516,4544,2025-07-22,UPI,Healthcare,14060.48
46517,1376,2025-11-15,Card,Travel,10769.15
46518,7466,2026-03-27,Wallet,Entertainment,1353.79
46519,8769,2026-01-24,Bank Transfer,Entertainment,13413.54
46520,9182,2025-06-11,UPI,Food,48080.71
46521,3725,2025-06-22,Card,Travel,42269.22
46522,6238,2025-10-24,Card,Food,39069.7
46523,8322,2025-07-01,Wallet,Food,18673.96
46524,3998,2025-10-02,Wallet,Food,40806.72
46525,7801,2026-04-12,Bank Transfer,Food,34099.7
46526,3284,2025-08-25,Bank Transfer,Entertainment,40803.99
46527,2978,2025-05-21,Wallet,Travel,12205.63
46528,7137,2025-09-24,UPI,Bills,48827.7
46529,658,2026-03-13,Wallet,Entertainment,30847.75
46530,8986,2025-09-03,Wallet,Entertainment,27838.27
46531,4134,2026-03-05,UPI,Food,31740.88
46532,7913,2025-09-02,Card,Travel,37047.57
46533,4283,2025-11-13,UPI,Bills,37425.76
46534,3269,2025-08-16,Bank Transfer,Food,32409.63
46535,6258,2026-04-01,Bank Transfer,Travel,38214.59
46536,9061,2026-05-09,Card,Healthcare,46991.05
46537,5538,2025-10-05,Wallet,Food,16711.78
46538,1612,2025-11-09,UPI,Bills,32904.54
46539,394,2025-06-09,UPI,Shopping,39006.45
46540,7128,2025-07-27,Wallet,Food,400.44
46541,9199,2025-12-17,Bank Transfer,Food,49747.9
46542,4363,2026-02-01,Bank Transfer,Healthcare,36718.61
46543,7537,2025-08-11,UPI,Travel,43981.65
46544,1025,2025-08-29,UPI,Entertainment,12040.62
46545,1839,2025-10-24,Bank Transfer,Travel,42912.44
46546,1423,2025-11-01,Bank Transfer,Food,18111.34
46547,3591,2025-08-12,Card,Healthcare,36945.08
46548,127,2025-05-13,Wallet,Bills,9492.69
46549,6319,2025-09-22,Card,Entertainment,19206.17
46550,7488,2025-09-24,UPI,Entertainment,39447.83
46551,1501,2025-12-05,Bank Transfer,Shopping,28724.26
46552,2060,2026-01-12,Bank Transfer,Food,17168.56
46553,9627,2025-05-15,Card,Bills,21658.09
46554,8918,2025-11-21,Bank Transfer,Bills,35829.98
46555,4028,2025-12-29,UPI,Entertainment,33934.22
46556,9896,2025-06-03,Bank Transfer,Entertainment,34145.44
46557,403,2025-09-18,Wallet,Shopping,49681.1
46558,6404,2025-06-20,Bank Transfer,Bills,12722.66
46559,4175,2026-02-01,Bank Transfer,Travel,18598.14
46560,5231,2025-10-26,Bank Transfer,Travel,48073.89
46561,5230,2026-04-04,UPI,Entertainment,35690.15
46562,9536,2026-02-04,Bank Transfer,Entertainment,6804.76
46563,2828,2025-10-20,Bank Transfer,Food,2093.67
46564,2188,2025-06-01,Wallet,Food,6599.26
46565,7438,2025-06-23,Wallet,Healthcare,38033.33
46566,4660,2025-06-19,Bank Transfer,Travel,23956.76
46567,5384,2025-06-24,UPI,Food,19707.47
46568,7428,2025-09-21,UPI,Travel,13256.31
46569,9761,2025-08-17,Bank Transfer,Bills,6259.64
46570,8569,2025-07-31,Bank Transfer,Healthcare,35317.14
46571,2868,2025-06-10,UPI,Food,43952.07
46572,6608,2026-01-20,Card,Entertainment,38712.92
46573,2334,2025-07-30,Card,Travel,42007.26
46574,514,2026-02-01,Card,Travel,15096.65
46575,5183,2026-05-04,Card,Shopping,16014.58
46576,6599,2025-07-18,Wallet,Travel,2057.37
46577,373,2025-05-10,Card,Healthcare,35630.21
46578,8449,2025-08-16,Wallet,Entertainment,38686.42
46579,2907,2025-09-19,Bank Transfer,Food,35149.05
46580,8713,2026-02-20,Card,Shopping,22955.17
46581,7681,2025-07-20,UPI,Bills,8407.27
46582,4768,2025-10-20,Wallet,Shopping,10811.38
46583,1335,2025-12-09,Card,Bills,48778.17
46584,3134,2026-05-02,Card,Shopping,34920.08
46585,3420,2025-09-24,Bank Transfer,Bills,21057.03
46586,7638,2025-07-06,Bank Transfer,Food,11729.08
46587,3306,2025-09-22,UPI,Travel,37645.2
46588,7447,2026-02-01,Bank Transfer,Food,31895.66
46589,7792,2025-10-06,Wallet,Bills,33478.78
46590,3569,2025-12-20,Wallet,Entertainment,29311.59
46591,4052,2025-07-10,Card,Shopping,23419.35
46592,807,2026-03-20,Card,Travel,49692.68
46593,1293,2025-11-21,Bank Transfer,Healthcare,8075.03
46594,9119,2025-12-20,UPI,Shopping,21686.84
46595,9426,2025-07-27,Bank Transfer,Food,19708.17
46596,6332,2026-02-04,Bank Transfer,Shopping,34459.01
46597,9881,2025-07-27,Card,Bills,35468.84
46598,1835,2026-04-13,Wallet,Bills,1378.95
46599,6309,2026-03-23,Bank Transfer,Shopping,2039.92
46600,3689,2025-10-26,Wallet,Entertainment,48143.32
46601,5376,2026-04-03,UPI,Entertainment,28577.38
46602,7679,2025-11-07,UPI,Food,12621.89
46603,757,2026-04-07,Bank Transfer,Bills,11179.51
46604,8831,2025-12-13,Card,Shopping,15300.08
46605,7323,2026-02-08,Wallet,Shopping,42665.28
46606,9266,2025-08-18,Card,Healthcare,10723.4
46607,1170,2026-02-06,Bank Transfer,Entertainment,8691.56
46608,8569,2026-01-08,Card,Entertainment,47558.13
46609,1366,2025-05-12,Bank Transfer,Entertainment,21376.48
46610,3690,2026-03-31,Wallet,Healthcare,6000.7
46611,4401,2026-05-02,UPI,Entertainment,32071.67
46612,689,2026-04-02,Bank Transfer,Shopping,3161.02
46613,2449,2025-05-20,Wallet,Food,27382.86
46614,5900,2025-11-20,UPI,Travel,47817.18
46615,4769,2025-07-03,Bank Transfer,Shopping,43218.06
46616,171,2025-11-22,Wallet,Healthcare,36967.74
46617,8542,2026-01-14,UPI,Bills,37414.87
46618,96,2026-03-17,Wallet,Shopping,43775.23
46619,3952,2026-02-11,Bank Transfer,Shopping,29081.85
46620,9737,2025-05-21,Card,Healthcare,18253.55
46621,4255,2025-12-04,UPI,Bills,35053.55
46622,3887,2025-05-30,Card,Entertainment,12119.49
46623,5420,2025-08-02,Card,Bills,15863.68
46624,1523,2025-11-12,Wallet,Travel,38999.18
46625,1655,2026-01-01,Wallet,Travel,16905.57
46626,9713,2026-03-05,Bank Transfer,Bills,39371.29
46627,6009,2026-03-12,Card,Entertainment,10513.05
46628,6967,2026-03-11,Wallet,Travel,17661.55
46629,7928,2026-01-23,Card,Bills,31750.43
46630,5360,2025-06-15,UPI,Bills,39970.02
46631,5333,2025-08-03,Wallet,Food,19463.58
46632,2059,2026-05-09,UPI,Bills,2314.26
46633,7306,2026-02-24,Bank Transfer,Shopping,42232.01
46634,178,2025-10-07,Wallet,Shopping,29963.0
46635,3119,2025-06-15,Card,Shopping,10818.04
46636,1464,2026-04-27,UPI,Healthcare,34706.9
46637,6722,2025-07-13,UPI,Healthcare,23107.64
46638,5938,2026-03-31,Bank Transfer,Travel,41537.23
46639,5367,2026-01-10,Wallet,Entertainment,33130.65
46640,9390,2025-10-24,UPI,Bills,41751.59
46641,3786,2025-12-20,Card,Entertainment,31916.3
46642,9426,2026-02-06,UPI,Bills,20296.35
46643,497,2025-05-16,Bank Transfer,Food,27285.23
46644,1717,2025-08-03,UPI,Healthcare,35432.46
46645,1244,2026-01-30,Wallet,Entertainment,18645.28
46646,9305,2026-01-27,Bank Transfer,Bills,1221.38
46647,2719,2025-10-03,Bank Transfer,Food,49119.99
46648,829,2025-06-25,Card,Healthcare,15248.04
46649,7668,2026-03-17,Wallet,Food,21188.66
46650,2977,2026-01-21,Wallet,Travel,48061.08
46651,1356,2025-08-14,UPI,Healthcare,13043.13
46652,7015,2025-11-05,Wallet,Bills,22680.43
46653,3691,2025-07-12,Wallet,Food,28379.65
46654,4,2026-05-09,UPI,Shopping,31141.73
46655,9809,2025-10-25,Bank Transfer,Shopping,48695.87
46656,6571,2026-01-18,Bank Transfer,Food,9451.98
46657,7150,2025-09-22,Wallet,Healthcare,9066.04
46658,6455,2026-04-02,UPI,Food,43682.03
46659,827,2025-12-14,Wallet,Healthcare,5298.68
46660,1864,2025-11-12,UPI,Bills,2840.9
46661,5707,2025-09-14,UPI,Entertainment,38426.0
46662,3469,2026-04-30,Card,Healthcare,32867.45
46663,6045,2025-09-08,Wallet,Bills,5003.3
46664,6734,2025-10-21,Bank Transfer,Healthcare,21223.21
46665,9737,2025-09-27,UPI,Entertainment,11085.53
46666,5617,2025-11-14,UPI,Healthcare,34415.08
46667,92,2025-09-21,Wallet,Healthcare,48063.91
46668,6561,2026-01-08,Bank Transfer,Shopping,2408.74
46669,4567,2025-10-29,Card,Shopping,230.55
46670,2872,2026-02-15,Bank Transfer,Bills,44377.5
46671,391,2025-10-29,UPI,Travel,5966.12
46672,6582,2025-08-16,UPI,Healthcare,28359.62
46673,6157,2025-06-13,UPI,Travel,11234.83
46674,205,2025-11-27,Wallet,Entertainment,2712.91
46675,5241,2025-06-26,Bank Transfer,Shopping,32167.48
46676,8575,2026-01-11,Bank Transfer,Entertainment,19108.31
46677,5823,2026-01-06,Card,Travel,12415.49
46678,5890,2025-09-30,Wallet,Bills,30836.81
46679,2454,2025-08-09,Card,Shopping,15362.36
46680,308,2026-01-20,UPI,Healthcare,18473.74
46681,6109,2025-07-13,Bank Transfer,Shopping,25833.42
46682,5319,2026-04-02,Bank Transfer,Shopping,7088.81
46683,4987,2025-11-09,Bank Transfer,Travel,48438.71
46684,2500,2025-09-14,Card,Shopping,14655.31
46685,4247,2025-05-29,Wallet,Healthcare,33672.41
46686,7532,2025-10-30,Bank Transfer,Shopping,6389.23
46687,6408,2025-12-15,Bank Transfer,Travel,26244.27
46688,9463,2026-01-15,UPI,Travel,20965.1
46689,9602,2026-02-13,UPI,Travel,8397.65
46690,9099,2025-12-06,UPI,Travel,27562.51
46691,1634,2026-03-11,Card,Entertainment,45369.15
46692,2592,2025-12-18,Card,Healthcare,25916.55
46693,2040,2025-05-31,Card,Travel,37124.99
46694,3964,2026-03-14,Card,Bills,11266.59
46695,3138,2026-04-28,UPI,Bills,1341.14
46696,5402,2025-11-20,UPI,Travel,29178.18
46697,3478,2025-05-17,UPI,Healthcare,24243.91
46698,1842,2025-10-01,Bank Transfer,Travel,23331.24
46699,9084,2026-04-20,UPI,Entertainment,43010.02
46700,1215,2025-07-26,Card,Healthcare,13292.03
46701,332,2025-07-08,Wallet,Entertainment,312.23
46702,9694,2025-07-05,Bank Transfer,Food,5764.64
46703,1672,2026-01-01,Wallet,Entertainment,16055.52
46704,309,2025-12-22,Card,Food,39000.64
46705,3171,2025-11-25,Wallet,Bills,14747.77
46706,4508,2025-05-26,Wallet,Shopping,19074.61
46707,4682,2026-03-09,UPI,Shopping,2879.9
46708,9294,2025-08-13,UPI,Shopping,17718.56
46709,2652,2025-07-10,Card,Bills,29587.06
46710,8014,2025-11-16,UPI,Food,42624.6
46711,8600,2025-11-22,Bank Transfer,Entertainment,10490.86
46712,5059,2026-02-15,Wallet,Travel,17376.84
46713,955,2025-10-01,Bank Transfer,Entertainment,9997.17
46714,595,2025-09-13,Card,Bills,22369.34
46715,1200,2026-03-25,Bank Transfer,Healthcare,6991.83
46716,375,2026-04-22,Wallet,Healthcare,43856.15
46717,3210,2025-11-16,Bank Transfer,Food,21742.65
46718,4158,2025-06-17,Card,Shopping,26956.63
46719,5293,2025-10-15,Wallet,Bills,2903.6
46720,1686,2026-05-09,Card,Travel,21256.74
46721,3563,2025-10-06,Wallet,Bills,31531.95
46722,4871,2025-12-24,Card,Travel,41871.0
46723,9440,2025-08-27,Card,Bills,372.62
46724,8021,2025-05-21,Card,Food,21708.63
46725,1278,2026-05-04,UPI,Travel,37630.32
46726,4481,2025-06-13,Wallet,Bills,32108.71
46727,9308,2025-10-18,Bank Transfer,Travel,30116.09
46728,1222,2025-10-02,Bank Transfer,Entertainment,43637.75
46729,4545,2025-10-08,UPI,Healthcare,30688.47
46730,8399,2025-12-20,Bank Transfer,Healthcare,47354.36
46731,4102,2026-01-06,Card,Healthcare,1484.6
46732,7156,2025-07-18,Bank Transfer,Shopping,5112.7
46733,7880,2026-04-08,Wallet,Travel,3725.15
46734,6495,2025-05-09,Card,Food,42400.99
46735,5417,2026-03-30,Bank Transfer,Travel,37043.29
46736,7435,2025-06-21,Card,Shopping,10317.84
46737,5310,2025-08-27,Bank Transfer,Healthcare,39056.0
46738,1870,2025-06-18,Bank Transfer,Entertainment,31079.27
46739,4498,2025-08-21,Bank Transfer,Travel,40004.89
46740,2093,2026-03-09,Wallet,Bills,20404.58
46741,6177,2025-12-15,Bank Transfer,Entertainment,25369.5
46742,3781,2026-03-10,UPI,Travel,40446.54
46743,1823,2025-07-12,Bank Transfer,Food,33654.47
46744,4267,2025-10-21,Bank Transfer,Bills,35438.58
46745,8436,2025-12-10,Card,Shopping,6917.19
46746,7638,2026-04-19,Wallet,Healthcare,4797.73
46747,5589,2025-11-09,Card,Travel,22577.47
46748,1319,2026-05-04,Wallet,Food,46221.18
46749,1207,2026-04-06,UPI,Bills,21675.75
46750,5365,2026-04-03,Card,Shopping,46810.57
46751,4047,2025-12-01,UPI,Bills,19003.96
46752,1839,2025-06-26,Wallet,Shopping,23689.71
46753,7691,2025-09-23,Wallet,Bills,41787.23
46754,7584,2025-09-10,Bank Transfer,Shopping,48102.67
46755,3436,2026-03-25,Bank Transfer,Healthcare,14938.14
46756,9213,2025-07-24,Card,Travel,47866.38
46757,5843,2026-01-27,UPI,Entertainment,9929.07
46758,8742,2025-12-25,Bank Transfer,Bills,32268.8
46759,5362,2025-11-04,Wallet,Food,36011.69
46760,7314,2025-07-20,Wallet,Healthcare,46832.36
46761,261,2025-07-17,Bank Transfer,Shopping,47988.46
46762,6983,2025-12-21,Wallet,Bills,7638.06
46763,9509,2026-01-18,Wallet,Shopping,7073.93
46764,5285,2026-02-27,UPI,Healthcare,10207.45
46765,1758,2025-05-12,UPI,Healthcare,18135.8
46766,4236,2026-03-05,Bank Transfer,Food,34390.66
46767,1524,2025-05-31,UPI,Healthcare,26063.5
46768,4294,2026-02-11,Wallet,Healthcare,900.87
46769,846,2025-08-28,Wallet,Healthcare,15966.94
46770,6843,2025-09-07,Wallet,Healthcare,47395.85
46771,7482,2026-03-07,Bank Transfer,Entertainment,35022.01
46772,6738,2025-11-29,Wallet,Entertainment,12548.91
46773,2457,2025-05-29,Bank Transfer,Shopping,40760.63
46774,214,2025-07-17,UPI,Bills,49412.81
46775,3719,2025-06-28,Wallet,Healthcare,36035.85
46776,8225,2025-12-09,Wallet,Food,36775.41
46777,7727,2025-10-09,Bank Transfer,Entertainment,3761.91
46778,7335,2026-04-16,Card,Entertainment,27733.25
46779,6640,2025-05-15,Card,Travel,27143.57
46780,3027,2025-08-11,Wallet,Travel,43182.12
46781,1841,2025-11-26,UPI,Bills,3611.23
46782,3878,2025-11-01,Bank Transfer,Entertainment,25942.25
46783,7500,2025-11-14,UPI,Entertainment,5771.26
46784,2159,2026-04-04,Card,Shopping,27402.6
46785,5415,2025-10-27,Wallet,Healthcare,49586.25
46786,9783,2026-02-15,Wallet,Healthcare,44845.22
46787,4564,2025-06-16,Bank Transfer,Bills,7565.52
46788,9880,2026-03-09,Bank Transfer,Travel,2160.6
46789,7176,2025-10-23,UPI,Healthcare,19522.0
46790,328,2025-09-03,UPI,Bills,37779.52
46791,2461,2026-03-13,UPI,Bills,6533.9
46792,9356,2025-07-25,Bank Transfer,Healthcare,23498.21
46793,6976,2025-10-21,Card,Bills,44326.89
46794,2748,2025-12-18,Card,Travel,16556.63
46795,7827,2026-03-28,Card,Healthcare,29015.89
46796,3952,2025-07-01,Wallet,Bills,1488.56
46797,5515,2025-10-09,UPI,Food,19537.88
46798,2532,2026-04-08,Card,Healthcare,8639.32
46799,9045,2025-12-03,Bank Transfer,Entertainment,25609.02
46800,7779,2025-06-09,Bank Transfer,Food,33927.94
46801,5963,2025-12-09,Card,Travel,9325.89
46802,7072,2026-02-25,UPI,Travel,19569.83
46803,7551,2025-10-06,Card,Travel,1850.74
46804,6196,2026-03-11,Bank Transfer,Entertainment,17753.67
46805,3565,2026-01-07,Bank Transfer,Travel,18668.56
46806,7234,2025-10-02,Wallet,Bills,27778.05
46807,5488,2025-06-25,Wallet,Shopping,9911.63
46808,3454,2025-06-08,Wallet,Bills,17539.54
46809,7689,2025-05-13,Bank Transfer,Healthcare,31813.88
46810,7096,2025-05-12,Bank Transfer,Entertainment,37117.09
46811,173,2025-05-18,Wallet,Shopping,41057.27
46812,1486,2025-09-02,Card,Shopping,20763.31
46813,4418,2025-08-05,Wallet,Healthcare,26160.93
46814,1599,2025-11-17,Wallet,Food,29559.41
46815,8945,2025-09-27,Bank Transfer,Travel,35967.21
46816,425,2025-07-31,Card,Entertainment,22369.6
46817,9546,2025-08-02,Wallet,Travel,29075.53
46818,753,2025-06-05,Bank Transfer,Shopping,11071.71
46819,3953,2025-06-14,Wallet,Shopping,35523.15
46820,2724,2025-10-09,Card,Healthcare,4683.84
46821,2111,2026-04-15,Card,Travel,2272.34
46822,9185,2025-10-04,UPI,Healthcare,27815.03
46823,8479,2026-01-21,Bank Transfer,Healthcare,20027.85
46824,3235,2025-11-17,Bank Transfer,Travel,33827.18
46825,4651,2026-02-11,Bank Transfer,Healthcare,12476.1
46826,6627,2026-04-21,Bank Transfer,Healthcare,8166.43
46827,8562,2025-08-12,Wallet,Travel,22769.61
46828,752,2025-11-18,UPI,Food,22351.64
46829,1328,2025-11-08,Card,Travel,39049.78
46830,9738,2025-05-17,Wallet,Entertainment,37395.7
46831,9947,2026-03-10,Bank Transfer,Healthcare,25366.89
46832,508,2026-01-20,Bank Transfer,Entertainment,3307.17
46833,5112,2026-01-25,Card,Travel,11578.91
46834,2705,2025-08-14,Bank Transfer,Entertainment,6808.17
46835,2800,2026-04-02,Card,Entertainment,23734.34
46836,7309,2025-05-11,Bank Transfer,Healthcare,12289.66
46837,4401,2026-02-19,Wallet,Shopping,25217.74
46838,4448,2026-03-08,UPI,Healthcare,30337.63
46839,251,2026-04-29,Bank Transfer,Entertainment,21363.22
46840,5347,2025-08-28,Wallet,Entertainment,11279.41
46841,2405,2025-11-07,Bank Transfer,Travel,9595.49
46842,6299,2025-09-18,Bank Transfer,Shopping,27294.78
46843,4241,2025-05-23,Bank Transfer,Food,15733.36
46844,9695,2025-07-23,Wallet,Bills,3524.15
46845,8415,2025-10-27,Card,Healthcare,5476.65
46846,3066,2025-06-22,Card,Travel,27536.66
46847,6784,2026-01-05,UPI,Shopping,2961.36
46848,1552,2026-01-14,UPI,Food,46728.07
46849,5882,2026-05-01,Card,Healthcare,49389.32
46850,6144,2025-11-22,Wallet,Food,18942.01
46851,6986,2026-01-04,UPI,Food,45321.43
46852,257,2026-01-31,UPI,Healthcare,36966.07
46853,3240,2025-08-27,Bank Transfer,Entertainment,15963.2
46854,5874,2025-07-03,Wallet,Bills,21716.07
46855,9720,2025-10-22,Card,Travel,42297.53
46856,2799,2026-03-11,UPI,Bills,24109.41
46857,1558,2026-03-16,Bank Transfer,Bills,23917.91
46858,2841,2025-08-29,UPI,Healthcare,20712.31
46859,7640,2026-04-24,Wallet,Travel,47575.33
46860,6963,2025-10-02,Card,Bills,2264.55
46861,1658,2026-01-18,Bank Transfer,Travel,20669.32
46862,2588,2026-04-23,Card,Healthcare,31735.27
46863,9576,2026-05-08,Bank Transfer,Healthcare,43117.98
46864,2031,2026-03-21,UPI,Travel,9183.93
46865,9097,2026-03-08,Bank Transfer,Shopping,31204.94
46866,9509,2025-05-17,Card,Shopping,36195.67
46867,7914,2026-01-20,Card,Entertainment,23478.08
46868,1732,2025-09-19,Card,Healthcare,2186.51
46869,7771,2025-11-28,Wallet,Bills,39276.25
46870,4738,2025-06-01,Bank Transfer,Food,28415.2
46871,7741,2025-08-14,Bank Transfer,Food,9040.86
46872,6464,2025-10-26,Card,Shopping,49564.22
46873,8618,2025-10-16,Bank Transfer,Healthcare,44321.8
46874,953,2026-01-13,Wallet,Healthcare,3871.78
46875,9416,2025-07-27,Wallet,Bills,12685.19
46876,8335,2026-03-12,UPI,Healthcare,31393.95
46877,933,2025-08-14,Card,Travel,4682.26
46878,9822,2026-03-30,Card,Healthcare,41210.02
46879,7098,2025-06-27,UPI,Shopping,11482.36
46880,9620,2026-03-13,Wallet,Food,49602.08
46881,1067,2025-10-25,UPI,Bills,6966.52
46882,6129,2025-12-12,Bank Transfer,Bills,37019.56
46883,4690,2025-07-15,UPI,Healthcare,36941.01
46884,8955,2025-08-12,Wallet,Food,17384.37
46885,9174,2025-06-11,UPI,Bills,49963.34
46886,8459,2026-03-12,Bank Transfer,Entertainment,43962.11
46887,2879,2025-06-04,Card,Entertainment,45293.42
46888,8269,2025-05-23,Card,Entertainment,34512.71
46889,7523,2025-08-29,Bank Transfer,Healthcare,19352.13
46890,4750,2026-03-15,Wallet,Food,25439.53
46891,3434,2025-09-23,UPI,Food,45819.7
46892,2451,2025-11-19,UPI,Shopping,36793.37
46893,7696,2025-05-26,Bank Transfer,Travel,29405.22
46894,5396,2026-02-09,Wallet,Entertainment,21933.77
46895,6471,2025-10-19,Wallet,Healthcare,21273.63
46896,7024,2025-05-17,UPI,Travel,11921.02
46897,405,2026-01-09,Bank Transfer,Bills,19422.22
